TIC ID,TOI,Period (days),Duration (hours),Depth (mmag),Planet SNR,Sectors,label
39218269,2366.01,17.1869882,3.845,3.403684,16.0,"6,33",transit
441159680,2367.01,5.74984,3.734,19.378587,33.0,28,transit
401125028,2368.01,5.1750108,2.0076562272815206,14.229202,70.38418,"8,9,35,36,62,63",transit
220068921,2369.01,3.3651586,3.558722371905481,8.565729,35.0,"6,32,98",transit
347357977,2370.01,12.6826724,3.827,2.706855,13.0,"8,34,35",transit
432132155,2371.01,4.8984239,3.752,10.835247,39.0,"8,35",transit
189620016,2372.01,1.1793395,1.262,4.362555,20.0,"8,35,62,89",false_positive
332558858,2373.01,13.3368173,4.384,8.950687,30.0,"5,31",transit
439366538,2374.01,4.313591705794025,2.3769581366523034,12.307762,12.999095,"28,92",transit
164150537,2375.01,6.1600755,1.808,20.750011,23.0,"16,56",transit
326522874,2376.01,3.18219694310204,3.06766393852414,4.075528,15.8832245,"29,69",transit
146165619,2377.01,1.6766685626912416,1.1189151299623543,36.827859,46.618896,"29,42,92",transit
231063955,2378.01,3.49727687585447,2.09880247063924,19.537851,49.550385,"29,30,69",transit
201177276,2379.01,5.46938875417453,1.80767808652456,35.773654,53.481907,"28,29,68,69",transit
176220787,2380.01,5.21536178778205,5.58957210922901,5.666927,123.854225,"29,42,70",transit
39080923,2381.01,5.04511880660568,1.85498626675458,15.251683,53.406853,"27,28,29,68,69",transit
2760219,2382.01,4.66120249660893,2.14085487632056,5.590346,30.170488,"29,69",transit
20897611,2383.01,3.1353643361628465,1.22307031006927,9.385833,47.20083449326971,"2,29,69,96",transit
382602147,2384.01,2.13570257297007,1.91164565757521,32.2568,140.2617,"28,29,68,69",transit
231850364,2385.01,3.15812880619724,2.39519406164423,18.469741,53.247078,"28,29,68,69",transit
32487566,2386.01,2.75673948742882,2.38085647366309,10.088127,85.956696,29,transit
237885040,2387.01,5.66010975408214,1.53774734746934,9.189011,25.583002,"28,29",transit
382625239,2388.01,1.34427244459883,4.67773473592548,0.048187,10.3266945,"2,3,4,5,27,28,29,30,31,32,33,34,35,37,38,39,61,62,63,64,65",transit
89544985,2389.01,2.33724227226616,1.4487310837914,12.633448,24.747555,"29,69",transit
369965258,2390.01,2.11928655873725,1.50611521168226,1.848716,22.02125,"28,29,68,69",transit
299897516,2391.01,7.83698418286234,6.80771979640266,15.894729,56.54193,"28,29,68,69",transit
149349867,2392.01,5.912356513519777,4.78326701654443,0.437541,115.84032590503674,"1,2,3,5,6,7,8,9,10,12,13,27,28,29,30,32,33,35,36,37,38,39,61,63,64,66,67,68,69,87,88,90,93,94,95,96,97",transit
149349867,2392.02,3.4072162493047204,3.858377620814908,0.313872,96.50183367275274,"1,2,3,5,6,7,8,9,10,12,13,27,28,29,30,32,33,35,36,37,38,39,61,63,64,66,67,68,69,87,88,90,93,94,95,96,97",transit
149349867,2392.03,9.16964977160216,4.92279510196653,0.202177,8.344449,"1,2,3,5,6,7,8,9,10,12,13,27,28,29,30,32,33,35,36,37,38,39,61,63,64,66,67,68,69",transit
231071138,2393.01,18.84184,3.184,6.501271,27.0,"2,3,29,30",transit
144297844,2394.01,3.4978002232523107,2.1386760945329404,2.216687,11.772899,"9,36,46,90,91",transit
144124187,2395.01,7.86867619514664,4.02281112067089,11.280553,48.41124,"9,63,72",transit
333734769,2396.01,1.5099302,1.329,2.423895,18.0,"9,36",transit
306337838,2397.01,6.00327,3.947,5.355006,26.0,"3,30",transit
322807675,2398.01,19.4061437,1.961,12.173955,54.0,"9,36",transit
219701535,2399.01,5.4681892,1.814,4.667828,23.0,"9,36",transit
260849386,2400.01,1.0339,1.404,0.56473,12.0,"7,8,9",false_positive
11521555,2401.01,5.8681984,3.651,2.869045,57.0,"8,9,35,62",transit
1525480,2402.01,5.5094951,2.892,8.392522,34.0,"9,35",transit
293435336,2403.01,1.8098811293497352,3.7636624066186646,14.244038,534.0521,"30,42,43,70,97",transit
142087638,2404.01,20.362741018424,4.58902376169862,1.224182,25.193754,"7,28,29,30,31,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69",transit
142087638,2404.02,74.60689649434026,4.887407126763615,2.50521,21.481884,"7,28,29,30,31,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69",false_positive
142087638,2404.03,74.60651924297976,3.675816673737751,2.584617,16.169827,"7,28,29,30,31,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69",false_positive
231297123,2405.01,1.97925726724432,1.68735155850254,2.430059,10.996093,"30,69",transit
212957629,2406.01,3.07668346844733,1.24917514298097,20.659887,18.487597,"30,42,43,70",transit
153078576,2407.01,2.7029186753149,1.69986420703329,5.587085,20.76344,"3,4,30,31",transit
67630845,2408.01,9.4636148,3.061,5.496859,20.0,"3,30",transit
321068176,2409.01,12.9696927164963,1.11290721093666,4.445062,13.134512,30,noise
248391319,2410.01,0.7988525,0.831,1.847322,15.0,"3,30,42,43",transit
10837041,2411.01,0.7827074550330908,1.0403705642601777,0.57219,30.836186726735065,"3,30,97",transit
10837041,2411.02,13.051211536126672,2.7857834934475347,1.63421,35.97527815622763,"3,30,97",transit
10837041,2411.03,19.88898922787425,3.345259103655557,2.098761,32.24904427398764,"3,30,97",transit
684936227,2412.01,15.29859,3.214,1.289534,1000.0,29,noise
206498307,2413.01,13.4190392345475,5.92218818360371,5.080668,9.303594,28,false_positive
237320326,2414.01,1.77711087925076,1.56695283657592,15.388653,34.547817,28,transit
161223358,2415.01,0.515365421772003,1.00000000000019,41.157412,31.026503,"28,68",transit
237922465,2416.01,8.2754608,3.755,7.09125,33.0,"2,3,4,8,11,28,29,30,31,38",transit
49617263,2417.01,4.83266,2.308,0.901535,9.0,"3,30",false_positive
65347776,2418.01,25.86696,4.923,2.434777,11.0,"3,4,30",false_positive
358248442,2419.01,18.8812961,5.943,0.993903,17.0,"2,3,4,29,30,31,69",transit
268532343,2420.01,5.84259,3.747,2.902793,21.0,"3,30",transit
70524163,2421.01,4.3474,4.684,3.828534,52.0,"3,30",transit
29919341,2422.01,18.23603,4.91,3.360119,24.0,"3,30",transit
197807043,2423.01,0.0,4.208,13.811177,152.0,"2,4,29,30,31",transit
313891529,2424.01,12.3750536935672,6.61661810808518,4.521298,43.270164,29,false_positive
248387177,2425.01,50.6939885,4.068,12.228856,43.0,"3,30,42,43,70",transit
97486178,2426.01,4.08165,2.691,0.499554,10.0,31,transit
142937186,2427.01,1.30613,0.634,0.608183,15.0,31,transit
274193763,2428.01,7.57017,0.916,1.629827,18.0,31,transit
420051632,2429.01,7.084649186194501,3.1023280064706444,0.642436,15.489386,"4,31,70",transit
23170835,2430.01,1.10071,0.909,0.738552,12.0,31,transit
258804746,2431.01,0.224195,0.292,0.586456,45.0,"31,42,43,70,71",transit
347553438,2432.01,1.82738,1.491,0.945002,9.0,31,transit
405763009,2433.01,0.0,2.86865834730481,3.672911,7.770456,"14,15,16,41",transit
155001079,2434.01,1.38081376694668,0.913359560453463,0.357456,8.06344,"16,17",transit
298164705,2435.01,0.0,5.0482027294868,1.999725,8.56589,"15,16",transit
154568734,2436.01,0.0,8.73026894512439,0.399433,10.636549,"14,15,21,40,41,47,48",transit
251094370,2437.01,5.1660126889228,3.01966000777545,1.372731,8.409164,31,transit
686072378,2438.01,1.94260032314713,1.020674321877,761.432366,56.03001,"31,32",false_positive
274194927,2439.01,14.361478873089,4.09649944006472,3.109391,16.087576,31,transit
129839175,2440.01,0.646157091483488,1.19638220908773,6.851528,35.667366,31,transit
219175972,2441.01,12.8900899311885,2.54132288314916,3.829293,16.044466,"1,5,7,11,28,31,32,33,34,38,61,65,68",transit
219175972,2441.02,5.55148569021324,2.01869268398232,1.393158,7.887797,"1,5,7,11,28,31,32,33,34",transit
168871868,2442.01,17.1217196,6.507,152.450559,294.0,"4,5,31,32",false_positive
318753380,2443.01,15.6692322098987,4.56285298177157,1.5139,26.667023,31,transit
29959760,2444.01,1.64738872642782,1.3242991003046,35.677059,16.69659,31,transit
439867639,2445.01,0.371133443173804,0.491818661398675,2.524688,9.401387,"4,31",transit
142868621,2446.01,18.6858620467112,5.48439999860532,1.321007,8.18483,"4,31",transit
1167538,2447.01,0.0,8.291,9.52557,37.0,"5,31,32",transit
231721005,2448.01,9.0182016,3.08,0.534314,19.0,"3,4,6,7,10,13,27,30,31,32,33,34,37,64,65,66",false_positive
231721005,2448.02,19.757918013119127,3.226215285289934,0.495857,42.31992038411846,"3,4,6,7,10,13,27,30,31,32,33,34,37,64,65,66,67,87,93,94,95,97",transit
170729775,2449.01,16.6542431,7.792,11.096275,74.0,"4,5,31,32",transit
408114363,2450.01,17.8832414144624,4.34209315880805,7.354099,29.821081,32,transit
4294779,2451.01,0.343889185962649,0.969606906244014,27.321877,7.7705545,32,false_positive
219208037,2452.01,0.977680523622344,0.765739728123979,1.048586,8.106384,"32,33,34",false_positive
59128183,2453.01,4.44142754515861,1.39344097392137,3.671449,12.849735,"5,32,43,44,71",transit
67782629,2454.01,8.50636868265066,2.8291905313501,1.051799,7.3439903,"5,32",transit
434260570,2455.01,4.72048898787499,1.83163156626574,52.393727,94.224266,"5,32,43,44,70,71",transit
311271011,2456.01,0.0,1.85223071369561,1.325201,7.675151,32,transit
117799904,2457.01,14.1993537532126,2.56296656892901,2.020433,8.544865,32,transit
449197831,2458.01,3.73696893919192,1.99174218472419,0.337171,8.751414,32,transit
192790476,2459.01,19.1047019158395,3.25167283263727,2.071453,17.074867,"5,6,32,33",transit
454224694,2460.01,0.515460975114944,0.850251194154548,1.588969,12.84038,32,transit
411839167,2461.01,6.18026138745213,4.18302055694384,5.861229,87.07604,"32,43,44,71",transit
248434780,2462.01,12.8643168035823,4.77783450689067,7.526265,17.386969,32,transit
452375478,2463.01,10.6079444641655,12.7030565059054,1.34056,15.215448,"32,33",transit
32949762,2464.01,3.7684981,2.727,21.713255,105.0,"6,32,33",transit
146523262,2465.01,3.75920503924659,2.99617116269086,0.969032,11.337412,32,transit
293612446,2466.01,2.6266983,4.087,11.625105,94.0,"5,32,43,71",transit
71013298,2467.01,1.75566155975583,1.34910320754364,0.482269,9.671964,"5,32",transit
31114545,2468.01,24.4232697,3.788,2.086617,22.0,"5,6,32",false_positive
117843067,2469.01,2.3767548,3.225,8.655152,18.0,32,false_positive
298981199,2470.01,7.1853092,2.347,0.868937,11.0,"5,32",transit
71088556,2471.01,6.5857043,2.777,1.542841,20.0,"5,32",transit
248650906,2472.01,0.0,6.71,0.42352,9.0,"5,32",transit
399868187,2473.01,1.2311781,2.756,3.874297,18.0,"5,32",transit
449257028,2474.01,4.278752,4.11,0.238888,9.0,32,transit
373453507,2475.01,15.7925628,2.823,1.292795,10.0,"5,32",false_positive
43868600,2476.01,3.8865992,2.909,0.640773,12.0,"5,32",transit
412054152,2477.01,34.7769296,5.598,1.502612,13.0,"32,43,44,45,71",transit
262435954,2478.01,2.64739164988521,2.85952216800248,0.617199,9.532369,32,transit
167661160,2479.01,36.838242873162,4.94628429005835,1.048421,18.077396,"5,6,32",transit
1449756,2480.01,11.3543085,3.414,2.38037,21.0,"5,32",false_positive
262258341,2481.01,11.994832,3.374,1.36889,10.0,"5,32",transit
117938087,2482.01,14.9315582,4.729,0.640773,9.0,"5,32",transit
219151731,2483.01,1.4853364,1.302,0.705958,27.0,"5,6,7,32,33,34",false_positive
68035559,2484.01,8.3272872,2.517,3.229435,20.0,"23,50",transit
328934463,2485.01,11.2347982,6.217,5.202262,24.0,"23,50",transit
369376388,2486.01,1.5411764,1.535,1.640701,22.0,"4,5,31",transit
394346745,2487.01,3.4024655,3.141,16.398401,99.0,"1,12,13,27,28,39",transit
139251123,2488.01,10.7668398355297,4.24398425666338,2.1015,19.266142,"28,68",transit
279327604,2489.01,1.42695100862602,1.33678632884154,3.133294,14.413239,28,transit
77437543,2490.01,0.0,7.47473703967924,4.796039,33.01424,32,transit
80567842,2491.01,5.92777000494769,2.55999541981439,14.190108,61.44919,33,transit
282498590,2492.01,10.1004307,4.977,14.955401,103.0,"6,33",false_positive
123664207,2493.01,0.0,2.0935301101182,1.852033,7.1225553,33,transit
282576340,2494.01,8.3761316,1.976,9.881602,73.0,"6,33",transit
282576340,2494.02,2.4087648,1.881,0.640773,8.0,"6,33",transit
33091590,2495.01,7.79538495313736,1.69415729398313,3.02681,7.411049,33,transit
160328683,2496.01,1.57468281072073,1.92864063906853,87.588194,47.27529,"32,33",transit
97568467,2497.01,10.655694026032,7.82363216943283,2.286423,45.151714,"6,33,45,72",transit
263179590,2498.01,3.73823810637544,2.97520797554519,1.430272,13.466908,"33,71",transit
67196573,2499.01,2.5574812,1.053,2.02135,28.0,"6,33",transit
206785987,2500.01,2.955314,3.031,7.047537,32.0,33,transit
134471108,2501.01,5.32629217828526,2.25852277684235,1.631662,11.684048,"6,7,8,33,34,61",transit
52689469,2502.01,3.14138245312697,4.43612260038194,5.914925,14.388655,"33,34",transit
124778445,2503.01,1.67515675725508,2.27181939901218,19.47923,24.296297,33,transit
206906112,2504.01,13.5853506415519,4.70390199883429,3.425009,26.405294,"33,71,72",transit
443127052,2505.01,2.8972041,1.958,0.695094,9.0,"6,33",transit
393298446,2506.01,14.9695925,5.832,0.466967,11.0,"7,32,33",transit
354519019,2507.01,17.3051475676313,3.49763163686997,0.713686,11.085043,"5,6,32,33",transit
147430118,2508.01,1.6951056,3.238,0.401797,14.0,"6,7,33",transit
143282930,2509.01,1.5339665,2.128,0.510416,10.0,"6,33",transit
170103435,2510.01,1.9785151,1.282,0.543004,14.0,"6,7,8,33,34,61",false_positive
124702477,2511.01,0.7951534,0.912,2.086617,26.0,"7,33",false_positive
124491883,2512.01,2.3933087,5.507,0.162873,9.0,"6,33",transit
59842822,2513.01,2.5577037,2.577,0.575593,12.0,"6,33",transit
317134140,2514.01,6.3951381,4.047,0.553867,9.0,"6,32,33",transit
123627908,2515.01,5.9016526,2.417,2.663318,29.0,33,transit
295947393,2516.01,5.4927168,7.906,5.75879,27.0,"7,33",transit
48178229,2517.01,2.6788253,2.49,0.380074,12.0,"6,7,33",false_positive
96925186,2518.01,6.8979432,3.401,0.597319,12.0,"6,7,33,34,61",transit
47720259,2519.01,6.955124172032086,1.9167061452065617,0.820244,22.85957445269724,"6,33,87",transit
177414713,2520.01,2.0944084,4.133,0.347491,9.0,"7,33",transit
72556406,2521.01,5.563087,4.533,2.739508,23.0,"6,33",transit
148883384,2522.01,2.0988541,4.365,0.380074,11.0,"7,33",transit
443213925,2523.01,4.6410823,2.849,0.716822,11.0,"6,33",transit
169249234,2524.01,7.18580291998416,4.25426131795531,12.22062,76.88544,"45,46,62,72",transit
149601126,2525.01,23.3418535686557,6.41293725854338,7.051473,20.780209,"1,3,4,5,6,7,8,9,10,11,13,27,28,30,31,32,33,34,35,36,37,38,39,61,62,64,65",transit
149601126,2525.02,49.2445598765684,6.58071454399793,17.078114,33.65235,"27,28,30,31,32,33,34,35,36,37,38,39,61,62,64,65",transit
380836882,2526.01,8.011385,5.197,8.600432,93.0,"13,39",transit
126572546,2527.01,2.3018922,3.706,1.36889,18.0,"8,9,35,36",transit
83154030,2528.01,11.7248927,5.928,9.312006,14.0,"10,37",transit
269333648,2529.01,64.5947,8.943,4.613309,41.0,"7,8,9,89",transit
52059926,2530.01,0.0,4.646,23.735523,27.0,"1,2,28,29",transit
262843259,2531.01,8.1484094,3.16858699654103,14.754642,55.67417,"2,3,4,28,29,30,31,68,69",transit
20579360,2532.01,16.7224532,4.223,12.712098,33.0,"10,37",transit
418012030,2533.01,6.6857865,2.896,7.287981,19.0,"23,50",transit
219332978,2534.01,0.0,8.475,5.63873,25.0,"1,28",transit
204698337,2535.01,16.4452725,3.038,12.898863,17.0,10,transit
20299658,2536.01,31.9919594977179,8.82399567736413,14.266582,39.440716,"5,6,32,33",transit
399967279,2537.01,94.0997954107861,4.87384418805011,22.516744,68.164986,"5,42,43,44,70,71",transit
443115574,2538.01,2.9103781,3.606,1.60808,19.0,"6,33",transit
201508515,2539.01,0.985586044150403,1.52854816276702,1.459492,11.704261,33,transit
354518617,2540.01,12.7187254998559,3.15825622516159,1.242988,12.962988,"6,33",transit
354518617,2540.02,22.0819969,3.073,1.106929,22.0,"6,33",transit
31054498,2541.01,1.4118418,2.702,0.56473,25.0,"5,6,32",transit
431971818,2542.01,4.11339283351431,2.76707682334978,26.726225,8.446813,"34,61",transit
270604417,2543.01,7.54275088638434,6.44819138906856,3.369166,45.81989,"8,34,61",transit
341419787,2544.01,21.06899349047507,3.7404026879959265,3.689916,33.00356,"34,36,61,62,63",false_positive
149845414,2545.01,7.99403671773964,4.27104702738063,0.439399,11.495177,"8,34",transit
388089437,2546.01,2.1811989,0.428,2.500069,18.0,"7,34,44,45,46",transit
444013020,2547.01,2.31142033564241,2.7479752849351,16.382086,340.48663,"34,44,45,46,61,72",transit
350293646,2548.01,8.5234958,2.444,20.763291,190.0,"34,61",transit
350293646,2548.02,1.4468993,0.779,0.596233,9.0,"34,61",transit
80711765,2549.01,4.85805009831501,5.74056986686931,12.082917,70.350334,"7,8,34,35,61,62",transit
294500964,2550.01,9.07025308892934,1.9063646539146,4.140409,24.927946,"7,34,44,45,46,61",false_positive
6276559,2551.01,5.436841,2.335,2.891906,10.0,"7,34",transit
31515092,2552.01,2.37011194725775,1.82156434613294,2.226984,9.969498,"34,61",transit
238542895,2553.01,8.384806661831044,4.518128338389846,13.025928,67.25061,"7,8,9,34,35,36",transit
144043410,2554.01,6.26365006546498,5.36399911518071,7.6742,13.564744,"8,34",false_positive
155491828,2555.01,16.0475029,3.334,14.900363,27.0,"7,8,34",false_positive
468981993,2556.01,8.01493233360304,4.61983742940425,4.816646,48.22628,"7,34,44,45,46,61",transit
269400980,2557.01,9.830230932781298,4.0164673777043784,5.569672,40.275116,"7,9,34,35,61",transit
283307274,2558.01,17.785915224089244,4.252071792676907,7.119518,34.75753,"8,34,35",transit
441453629,2559.01,4.2002507,2.627,28.234813,34.0,"1,27",transit
441155146,2560.01,3.5511203,2.634,21.558192,15.0,1,transit
422385684,2561.01,2.7754004,3.142,9.279154,57.0,"16,17,18,24,56",transit
420177051,2562.01,4.0483695,2.896,13.173576,125.0,"14,17,18,19,20,21,23,24,25,26,40,41,47,50,51,52,54",transit
387409975,2563.01,5.0182311,2.301,17.743991,43.0,"16,17,18,19,22,24,25,49,52,56",transit
334482103,2564.01,3.725723704053223,2.3816199945670036,9.583052,45.79348,"7,34,44,45,46",transit
321086563,2565.01,3.97044571500736,3.77930439071233,4.013208,12.22194,"7,34,61",transit
284679064,2566.01,4.21024246353249,2.956754669016646,10.11288,36.418804,"15,22,48,49,75,76",transit
258920431,2567.01,5.9839451,5.38865130410061,4.162471,66.49358,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60",transit
257067559,2568.01,3.4843271,3.522,11.263015,12.0,"7,34",transit
248655556,2569.01,13.1147744,4.318,4.23175,18.0,"5,32",transit
239816546,2570.01,2.98876544175608,2.98472466309113,16.954026,165.2702,"19,43,44,45,59,71,72",transit
239638934,2571.01,6.0027375,4.164,6.643273,80.0,"15,16",false_positive
234489133,2572.01,3.5985851,4.015,7.309842,13.0,"7,34",transit
160037058,2573.01,4.5815438,3.367,21.436373,45.0,"1,28",transit
159332859,2574.01,4.4817684,2.186,23.242913,146.0,"14,15,19,20,21,25,26,40,41,48,52",transit
142784687,2575.01,3.17112066665232,3.62765750698556,9.273329,34.87225,"14,20,21,40,41,47,60",transit
115453244,2576.01,3.8229149,3.171,12.865902,81.0,"19,43,44,45",transit
112316665,2577.01,3.7494409,2.452,5.289542,32.0,"7,34",transit
104986789,2578.01,3.45800184153865,2.62317189870029,11.151402,83.409,"19,59",transit
103751498,2579.01,3.7146478,3.835,13.789185,310.0,"14,20,21,40,41,47",transit
102713734,2580.01,3.397862,4.502,10.868146,121.0,"19,59",transit
37862966,2581.01,3.5838508,3.085,13.63525,55.0,"5,32",transit
21279791,2582.01,3.0183134,2.78,9.772041,66.0,"14,25,26,40,41,52,53,54",transit
7548817,2583.01,4.52074,4.175,9.290105,62.0,"14,25,26,40,52",transit
458641144,2584.01,4.6965638,3.056,13.52531,25.0,"7,34",transit
62530991,2585.01,4.0266483,2.312,0.818954,13.0,"8,34,61",false_positive
458647887,2586.01,9.5835608,2.405,1.249315,9.0,"7,34",transit
68007716,2587.01,5.4566563,3.783,4.526083,44.0,"7,34",transit
284418751,2588.01,3.587158,1.23,3.392792,33.0,"7,8,33,34,35,61",transit
157698565,2589.01,61.6277,6.401,9.682209,22.0,"7,33,34,61",transit
234832821,2590.01,0.7460577,1.754,0.260608,10.0,"6,33",transit
229285649,2591.01,8.493027,3.733,22.766049,190.0,"6,33,45",false_positive
284122875,2592.01,3.4559382,4.21,3.087878,24.0,"7,33",transit
258983679,2593.01,1.4711386,1.677,0.911315,9.0,33,transit
229167359,2594.01,2.682814,0.987,1.173229,13.0,"6,33",transit
151284882,2595.01,3.817421,2.47,1.086279,19.0,"6,33,43,44,45",transit
37089434,2596.01,16.2709828,1.835,6.392051,34.0,"6,33",transit
220139435,2597.01,3.6039259,3.737,1.021072,21.0,"6,33",transit
12036590,2598.01,5.73436,1.146,19.433853,24.0,"6,33",false_positive
235333495,2599.01,4.1554362,6.088,1.108016,13.0,"6,33",transit
234160911,2600.01,5.3376282,2.143,2.238923,18.0,"6,33",transit
456844391,2601.01,6.0210332,2.211,8.173711,31.0,34,transit
